ImageId,EncodedPixels
test_mask_470,14584 1 15334 1 15815 9 15826 41 15868 1 16059 61 16309 59 16559 1 16562 58 16809 1 16813 57 17059 2 17062 56 17309 58 17559 57 17618 1 17799 71 18049 65 18118 2 18292 1 18299 65 18367 3 18549 66 18616 4 18799 71 19041 3 19048 65 19291 3 19298 65 19541 2 19548 65 19790 73 20040 58 20290 55 20346 2 20540 51 20593 1 20790 58 21040 58 21290 58 21540 58 21790 57 22040 42 22083 3 22087 3 22287 38 22326 1 22538 37 22789 35 23040 34 23290 33 23540 33 23789 34 24035 38 24284 39 24534 39 24785 38 25036 37 25284 1 25286 37 25533 40 25783 39 26032 40 26282 36 26321 1 26532 36 26782 35 27032 34 27282 34 27532 35 27782 35 28026 2 28032 34 28277 1 28282 34 28527 1 28532 33 28776 2 28782 33 29025 3 29032 33 29276 3 29282 33 29526 2 29529 1 29531 34 29775 40 30025 40 30277 3 30281 34 30526 2 30529 1 30531 34 30777 1 30779 1 30782 33 31025 3 31029 36 31277 2 31280 35 31525 40 31775 40 32025 40 32277 38 32525 3 32529 36 32775 40 33026 39 33277 38 33525 40 33775 40 34026 39 34277 38 34525 40 34775 40 35026 39 35277 38 35526 39 35775 40 36026 39 36276 39 36525 3 36529 36 36775 3 36779 36 37027 3 37031 34 37277 3 37281 34 37527 38 37775 41 37818 3 38027 45 38277 46 38527 1 38532 41 38775 3 38780 43 39027 2 39031 42 39277 3 39281 42 39527 46 39776 55 40027 3 40031 52 40085 4 40276 2 40279 1 40281 58 40527 1 40532 50 40584 5 40777 1 40781 51 40835 4 41027 1 41032 51 41084 5 41277 1 41282 50 41334 5 41527 1 41532 57 41777 1 41780 61 42031 70 42282 74 42532 74 42782 73 43032 74 43282 74 43532 77 43782 81 44033 84 44284 1 44287 1 44290 75 44541 73 44792 5 44798 14 44814 51 45042 5 45049 4 45056 3 45064 51 45290 14 45306 6 45314 2 45317 50 45540 14 45556 10 45567 3 45571 46 45790 13 45806 10 45817 1 45821 45 46041 10 46057 1 46060 6 46072 41 46322 1 46334 22 46357 1 46572 1 46584 6 46591 14 46822 1 46834 1 46836 1 46841 14 46861 1 47064 2 47072 1 47093 4 47098 7 47313 3 47343 4 47350 4 47557 2 47563 4 47595 2 47814 2
test_mask_471,15099 1 15349 1 15817 2 15820 27 15848 3 15852 1 15854 12 16059 58 16309 56 16559 55 16809 55 17059 55 17309 55 17559 55 17618 2 17800 1 17802 63 17866 5 18049 65 18117 3 18300 63 18367 3 18549 66 18616 4 18799 66 18867 3 19041 1 19047 66 19119 1 19292 1 19298 65 19541 2 19548 66 19617 1 19790 5 19796 67 20040 58 20101 1 20290 51 20342 6 20540 51 20592 5 20790 59 21040 58 21290 58 21540 50 21591 1 21593 5 21603 1 21790 52 21843 1 21845 1 21847 1 22034 58 22093 1 22096 2 22284 41 22326 1 22536 38 22787 37 23036 1 23038 36 23288 35 23538 36 23786 38 23829 2 24032 41 24282 41 24532 41 24782 41 25032 41 25282 41 25532 41 25782 41 26032 41 26282 40 26532 40 26782 34 27032 33 27277 1 27282 33 27527 1 27532 33 27776 2 27781 34 28026 39 28277 3 28281 34 28527 2 28532 33 28777 1 28782 33 29026 2 29032 33 29277 2 29282 33 29526 3 29532 33 29776 3 29780 35 30025 4 30030 35 30277 2 30281 34 30526 2 30532 33 30777 1 30782 33 31027 1 31032 33 31277 1 31282 33 31527 1 31532 33 31777 2 31780 35 32026 39 32278 1 32281 34 32527 1 32531 34 32777 1 32782 33 33027 1 33032 33 33277 1 33282 33 33527 1 33532 33 33777 2 33781 34 34026 39 34278 1 34282 33 34527 1 34532 33 34777 1 34782 33 35027 1 35032 33 35277 1 35282 33 35527 2 35532 33 35777 38 36026 39 36068 3 36282 33 36319 1 36527 1 36532 33 36777 1 36782 33 37027 1 37032 33 37277 1 37282 34 37527 1 37532 40 37776 2 37782 41 38032 41 38282 41 38532 41 38782 41 39033 40 39283 40 39533 41 39784 47 40038 1 40040 50 40290 50 40540 50 40790 50 41040 50 41290 50 41540 50 41790 57 42040 67 42291 2 42294 3 42298 64 42541 1 42548 65 42798 65 43041 1 43048 65 43290 2 43294 1 43296 67 43549 63 43799 64 44049 69 44307 59 44556 60 44806 59 45057 5 45063 53 45307 60 45557 60 45807 58 45866 1 46061 52 46116 1 46323 33 46357 5 46573 33 46610 2 46825 31 47075 32 47325 33 47577 31 47832 4 47837 2 47845 2 47848 4 47853 2
test_mask_472,15334 1 15584 1 15815 14 15830 36 16059 59 16309 55 16559 57 16809 55 17059 55 17309 55 17559 55 17618 2 17800 71 18049 65 18117 4 18300 63 18368 2 18549 64 18616 4 18799 65 18867 3 19041 71 19290 7 19298 65 19540 74 19790 73 20040 58 20287 58 20346 2 20538 53 20592 2 20788 54 20844 3 21039 59 21289 58 21539 59 21785 62 22033 57 22282 43 22533 41 22782 42 23032 42 23282 41 23532 41 23782 41 24032 41 24282 41 24532 41 24777 1 24782 40 25027 1 25032 40 25277 1 25282 40 25526 2 25532 40 25775 4 25781 41 26025 44 26070 2 26277 40 26527 39 26777 38 27027 2 27030 35 27277 2 27280 35 27527 38 27777 38 28027 38 28277 38 28526 2 28529 1 28531 34 28777 1 28780 35 29026 2 29030 35 29277 2 29280 35 29527 3 29531 34 29777 2 29780 35 30026 39 30277 38 30526 2 30529 36 30777 1 30780 35 31026 39 31277 2 31280 35 31527 38 31777 38 32025 40 32277 38 32526 39 32777 1 32780 35 33027 38 33277 2 33280 35 33527 38 33777 38 34026 39 34277 38 34527 38 34777 1 34779 36 35027 38 35277 38 35527 38 35777 38 36027 38 36279 36 36527 1 36530 35 36777 1 36780 35 37027 2 37030 35 37277 2 37281 34 37527 1 37531 35 37568 3 37777 46 38031 42 38281 42 38532 41 38782 41 39032 41 39282 41 39532 42 39782 49 40032 51 40084 6 40282 58 40532 4 40540 43 40584 6 40783 3 40790 43 40835 5 41033 3 41040 43 41084 6 41283 2 41290 49 41533 2 41538 51 41784 1 41789 55 41845 2 42040 66 42290 66 42541 1 42543 1 42547 59 42607 1 42791 1 42796 1 42798 58 43040 3 43047 59 43290 66 43543 2 43548 59 43792 1 43798 64 44049 65 44303 2 44306 59 44556 59 44804 61 45056 59 45306 60 45557 59 45807 58 46059 54 46116 1 46322 35 46358 4 46573 34 46611 1 46823 34 47074 27 47103 5 47323 28 47353 6 47361 1 47572 29 47603 6 47830 1 47833 3 47837 2 47845 3 47853 3
test_mask_473,15817 2 15820 14 15835 33 16065 53 16313 55 16564 55 16814 55 17060 1 17064 54 17309 3 17313 57 17560 60 17799 72 18048 67 18116 4 18292 1 18299 66 18549 66 18616 4 18791 1 18799 66 18867 3 19040 74 19119 1 19290 74 19540 74 19617 4 19790 74 20040 65 20288 61 20350 1 20540 58 20790 59 21040 60 21290 59 21351 2 21540 58 21599 6 21790 64 22040 54 22095 3 22290 37 22540 38 22791 4 22796 1 22798 27 23041 1 23048 26 23078 1 23291 1 23298 26 23541 2 23548 26 23578 1 23791 33 23828 3 24040 33 24290 33 24540 33 24790 33 25040 33 25290 33 25540 33 25788 1 25790 33 26034 39 26284 39 26535 38 26785 38 27036 37 27286 37 27536 37 27783 40 28032 37 28071 1 28282 36 28321 1 28532 35 28782 34 29032 33 29282 34 29532 33 29782 33 30027 1 30031 34 30282 33 30526 1 30532 33 30777 1 30782 33 31027 1 31032 33 31277 1 31282 33 31527 1 31532 33 31777 1 31780 35 32026 39 32281 34 32532 33 32777 1 32782 33 33027 1 33032 33 33277 1 33282 33 33527 1 33532 33 33777 1 33782 33 34026 3 34031 34 34277 1 34282 33 34527 1 34532 33 34777 1 34782 33 35027 1 35032 33 35277 1 35282 33 35527 1 35532 33 35777 2 35782 33 36026 3 36031 35 36068 4 36277 1 36282 34 36318 4 36526 2 36532 40 36776 2 36782 40 37027 1 37032 41 37282 41 37532 41 37782 42 38034 47 38285 46 38337 1 38540 41 38587 2 38790 38 38829 2 39040 41 39290 41 39538 43 39788 44 40040 47 40088 1 40290 49 40540 49 40790 50 41040 50 41290 51 41540 53 41596 1 41790 54 41845 1 42040 58 42291 2 42294 1 42296 1 42298 58 42360 2 42541 1 42548 64 42798 58 42860 2 43041 1 43048 58 43107 5 43291 1 43294 1 43296 63 43549 62 43799 63 44049 64 44116 3 44308 55 44368 1 44558 55 44618 1 44807 57 45057 60 45118 2 45308 55 45364 3 45368 2 45558 55 45614 1 45619 1 45809 54 46060 45 46107 2 46111 1 46322 18 46341 6 46349 6 46573 1 46575 7 46583 7 46592 5 46603 2 46826 3 46830 2 46833 5 46844 3 46853 2 47077 1 47080 1 47086 1 47096 1 47335 2 47346 1 47596 2
test_mask_474,15333 2 15815 21 15837 12 15851 13 15865 2 16059 3 16063 55 16309 59 16559 60 16809 60 17059 60 17309 61 17559 62 17799 72 18049 72 18292 1 18298 73 18541 1 18549 72 18799 71 19041 1 19048 66 19118 2 19298 66 19368 2 19541 1 19548 66 19615 1 19617 4 19790 2 19793 2 19796 67 20040 65 20290 58 20540 58 20790 59 21040 60 21103 1 21290 59 21352 1 21540 58 21599 6 21786 2 21790 64 22033 49 22083 7 22091 3 22095 3 22282 43 22532 42 22782 42 23032 42 23282 41 23532 41 23782 41 24032 41 24281 42 24532 41 24782 40 25027 1 25032 40 25277 1 25281 41 25527 1 25531 41 25777 1 25781 37 25819 3 26027 40 26278 38 26527 1 26531 34 26777 1 26781 34 27027 1 27031 34 27277 2 27280 35 27527 38 27777 38 28027 38 28278 37 28529 36 28777 1 28780 35 29027 1 29030 35 29280 35 29531 34 29777 1 29780 35 30026 39 30278 37 30530 35 30780 35 31027 1 31030 35 31278 1 31280 35 31531 34 31777 2 31780 35 32026 39 32278 1 32280 35 32531 34 32781 34 33030 35 33281 35 33532 35 33780 42 34031 42 34282 42 34532 42 34782 41 35032 41 35282 41 35532 42 35782 43 36032 46 36282 49 36532 49 36782 49 37033 4 37038 43 37283 48 37533 48 37784 48 38040 57 38290 64 38541 64 38790 65 39040 66 39290 65 39540 57 39789 59 40038 1 40040 59 40100 2 40290 59 40350 1 40540 58 40790 58 40849 2 41040 60 41290 61 41538 62 41788 61 42038 1 42040 61 42290 65 42540 66 42790 66 43040 66 43290 66 43540 67 43790 71 44042 1 44044 1 44046 1 44048 64 44301 61 44554 58 44804 59 45053 60 45303 63 45553 63 45803 61 46056 49 46107 5 46317 2 46322 33 46577 21 46599 6 46822 1 46828 20 46851 1 47072 1 47080 1 47082 1 47085 2 47092 5 47322 1 47330 1 47335 4 47343 4 47580 2 47595 3
test_mask_475,15815 11 15827 1 15829 3 15833 5 15839 4 15844 20 15865 2 16060 58 16309 59 16562 57 16813 56 17059 2 17063 56 17309 3 17313 57 17560 1 17562 59 17800 71 18049 72 18299 72 18549 71 18799 71 19041 1 19048 66 19118 2 19298 65 19368 1 19541 1 19548 66 19617 4 19791 4 19796 67 20040 58 20101 4 20290 58 20540 58 20791 58 21041 59 21290 58 21540 50 21591 1 21593 5 21599 1 21601 4 21790 54 21845 1 21847 3 21851 3 22040 42 22083 9 22093 1 22096 2 22289 36 22326 1 22540 34 22576 1 22790 34 23040 34 23290 33 23540 33 23790 34 23828 1 23830 1 24036 37 24285 38 24535 38 24785 38 25035 38 25285 38 25534 39 25783 40 26032 40 26282 40 26532 35 26570 2 26782 34 27032 33 27282 33 27532 34 27782 34 28032 33 28282 33 28532 33 28782 33 29032 33 29282 33 29532 33 29780 35 30027 1 30030 35 30281 34 30531 34 30781 34 31030 35 31280 35 31531 34 31780 35 32027 38 32280 35 32531 34 32781 34 33030 35 33280 35 33531 34 33780 35 34030 35 34280 35 34532 33 34782 33 35031 34 35282 33 35532 33 35780 35 36031 34 36282 34 36532 33 36782 33 37032 33 37282 34 37532 41 37782 41 38032 42 38283 41 38535 2 38538 35 38787 36 39038 35 39288 35 39534 1 39536 38 39576 1 39784 1 39788 43 40040 50 40290 50 40540 50 40593 1 40790 50 41040 50 41092 1 41290 50 41540 50 41592 1 41790 58 42040 67 42291 2 42294 1 42296 66 42541 1 42548 65 42798 65 43048 65 43290 2 43293 2 43296 67 43543 2 43548 65 43797 66 44044 1 44048 67 44116 4 44303 1 44307 59 44368 1 44557 59 44804 1 44806 60 45054 1 45056 60 45306 61 45557 60 45618 1 45807 61 46059 54 46115 2 46322 40 46573 39 46823 1 46825 37 47075 37 47325 37 47577 33 47845 2
test_mask_476,14582 1 14584 1 14831 1 15079 1 15333 2 15814 11 15826 14 15841 23 16058 4 16063 54 16308 57 16559 55 16810 55 17058 57 17308 56 17559 55 17799 65 17867 3 18049 65 18299 64 18549 66 18616 4 18799 66 18867 3 19041 1 19048 65 19119 1 19291 1 19298 65 19541 2 19548 66 19617 1 19619 1 19790 5 19796 67 20040 58 20101 4 20290 58 20540 58 20791 58 21040 58 21290 58 21540 58 21790 58 22034 1 22040 50 22284 1 22286 38 22538 36 22788 36 23039 35 23287 36 23538 35 23786 37 24033 40 24282 40 24532 40 24782 40 25032 40 25282 40 25532 40 25782 40 26032 37 26070 2 26282 35 26532 34 26782 34 27032 34 27282 34 27532 34 27777 1 27781 35 28027 38 28277 2 28281 34 28527 2 28532 33 28777 1 28782 33 29026 2 29030 35 29277 2 29280 35 29526 4 29531 34 29776 39 30025 40 30277 3 30281 34 30526 2 30529 1 30531 34 30777 1 30779 1 30782 33 31026 2 31030 35 31277 38 31526 4 31531 34 31777 38 32025 40 32277 38 32527 1 32529 1 32531 34 32777 1 32779 1 32781 34 33026 2 33029 36 33277 2 33280 35 33527 38 33777 38 34026 39 34277 3 34281 34 34527 1 34529 1 34532 33 34777 1 34782 33 35027 2 35030 35 35277 3 35281 34 35527 38 35777 38 36026 39 36277 3 36281 34 36320 1 36527 1 36532 33 36777 1 36782 34 37027 1 37032 33 37282 34 37532 40 37782 41 38032 41 38282 41 38532 41 38783 40 39033 40 39283 40 39533 42 39783 48 40038 1 40040 50 40290 50 40540 50 40790 43 40834 6 41040 50 41290 50 41540 50 41790 57 42040 66 42291 71 42541 1 42548 64 42791 1 42798 64 43041 1 43048 65 43290 5 43296 66 43548 65 43798 67 44049 71 44307 63 44556 61 44618 1 44806 59 45057 60 45307 60 45368 1 45557 63 45807 63 46061 57 46322 40 46572 41 46823 40 47075 38 47323 1 47325 38 47572 2 47577 36 47837 2 47845 2
test_mask_477,14829 3 14834 6 14842 6 15072 28 15322 29 15353 1 15572 29 15814 3 15818 49 15868 1 16059 61 16309 61 16562 59 16810 1 16813 56 17059 3 17063 55 17309 61 17559 62 17800 1 17802 69 18049 71 18299 71 18549 71 18799 66 18867 3 19041 1 19048 66 19119 1 19291 1 19298 66 19541 1 19548 66 19617 4 19790 73 20040 66 20290 59 20350 6 20540 59 20600 5 20790 65 21041 65 21290 65 21540 58 21599 8 21790 66 22040 50 22091 3 22095 3 22101 1 22289 36 22326 1 22538 37 22576 1 22788 36 23039 35 23290 33 23540 33 23788 35 24034 39 24283 40 24533 39 24783 39 25032 40 25282 40 25532 40 25782 40 26032 36 26069 2 26282 35 26531 35 26781 34 27032 34 27282 33 27532 33 27781 34 28027 2 28030 35 28278 1 28280 35 28531 34 28780 35 29027 1 29030 35 29280 35 29527 1 29531 34 29777 2 29780 35 30026 39 30278 37 30530 35 30780 35 31027 1 31030 35 31278 1 31280 35 31530 35 31777 2 31780 35 32026 39 32278 37 32530 35 32780 35 33027 1 33030 35 33281 34 33527 1 33531 34 33777 1 33780 35 34027 38 34281 34 34531 34 34781 34 35030 35 35281 34 35531 34 35777 2 35780 35 36028 37 36068 2 36282 33 36319 1 36532 33 36782 34 37032 33 37282 34 37532 40 37782 41 38033 41 38284 40 38535 2 38538 35 38787 36 39038 35 39288 35 39536 38 39788 43 40040 51 40093 2 40290 51 40541 50 40592 4 40791 55 41040 57 41290 54 41540 54 41596 1 41790 58 41850 1 41853 1 42040 68 42291 1 42296 67 42541 1 42548 66 42798 65 43041 1 43048 66 43294 1 43296 67 43549 64 43799 66 44049 72 44308 63 44557 64 44807 63 45057 63 45308 63 45557 64 45807 64 46060 60 46322 41 46573 1 46575 38 46825 38 47075 37 47326 37 47577 33 47611 2 47845 2 47853 2
test_mask_478,15334 1 15584 1 15815 25 15841 8 15851 13 15865 2 16059 1 16061 57 16309 59 16559 1 16562 57 16809 2 16812 55 17059 56 17309 55 17559 56 17616 4 17800 1 17802 69 18049 71 18299 71 18549 66 18616 4 18799 66 18867 3 19041 1 19048 65 19298 65 19541 1 19548 66 19617 2 19790 5 19796 67 20040 58 20101 4 20290 51 20342 6 20540 51 20592 6 20791 58 21041 57 21290 58 21540 50 21591 7 21602 2 21790 56 21847 1 22040 54 22095 2 22289 36 22538 1 22540 34 22790 34 23040 34 23290 33 23540 33 23790 34 24035 38 24284 39 24533 40 24783 39 25032 40 25282 40 25532 40 25782 40 26032 37 26070 2 26282 35 26321 1 26531 35 26781 35 27031 34 27282 33 27532 33 27781 34 28027 2 28030 35 28278 1 28280 35 28530 35 28780 35 29030 35 29280 35 29530 35 29777 1 29780 35 30027 38 30278 37 30529 36 30780 35 31030 35 31278 1 31280 35 31530 35 31777 2 31780 35 32027 38 32280 35 32530 35 32780 35 33030 35 33280 35 33530 35 33777 2 33780 35 34028 1 34030 35 34280 35 34530 35 34780 35 35030 35 35281 34 35531 34 35777 2 35780 35 36028 37 36068 2 36280 35 36319 1 36532 33 36782 33 37032 33 37282 34 37532 40 37782 41 38032 42 38282 42 38533 41 38784 40 39034 40 39284 1 39286 38 39534 40 39576 1 39784 47 40038 1 40040 50 40290 50 40540 50 40593 2 40790 50 41040 50 41092 1 41094 2 41290 50 41540 53 41790 58 42040 67 42291 1 42296 66 42541 1 42548 65 42798 65 43041 1 43048 65 43294 1 43296 67 43544 1 43548 64 43792 1 43794 1 43797 66 44044 1 44046 73 44303 2 44306 60 44367 2 44556 60 44804 1 44806 59 45056 60 45306 61 45368 1 45556 63 45806 61 46057 60 46323 39 46573 39 46825 37 47075 36 47325 34 47361 2 47577 25 47603 6 47611 2 47845 2
test_mask_479,15334 1 15584 1 15815 53 16058 4 16063 55 16308 60 16558 61 16808 61 17058 60 17308 62 17559 62 17799 72 18048 73 18292 2 18298 73 18541 1 18548 73 18791 1 18793 1 18798 73 19040 74 19115 2 19118 2 19290 74 19368 2 19540 76 19617 3 19790 73 20034 71 20284 68 20534 65 20600 1 20783 67 20852 1 21033 70 21283 67 21351 2 21533 72 21783 67 21851 3 22033 65 22282 49 22533 48 22783 41 22828 1 23033 41 23283 41 23533 41 23782 43 23826 1 23828 3 24032 41 24282 41 24532 41 24782 41 25032 41 25282 41 25532 41 25782 41 26032 41 26282 40 26532 40 26782 35 26818 4 27032 34 27068 3 27282 34 27532 34 27781 35 28026 3 28030 36 28281 35 28531 34 28777 1 28782 33 29027 1 29030 35 29277 1 29280 35 29527 1 29531 35 29777 1 29780 36 30027 38 30278 37 30526 2 30529 1 30531 34 30781 34 31027 1 31030 35 31278 1 31280 35 31527 1 31529 1 31531 34 31777 1 31780 35 32026 39 32278 37 32526 1 32529 1 32531 34 32777 1 32781 34 33030 35 33281 34 33527 1 33531 34 33777 2 33780 35 34027 38 34280 35 34531 34 34780 35 35030 35 35281 34 35531 34 35777 2 35780 35 36027 38 36068 2 36281 34 36319 1 36532 33 36782 34 37032 33 37282 34 37532 40 37782 41 38032 42 38282 42 38533 41 38784 40 39036 38 39284 1 39286 38 39533 41 39576 1 39784 47 40038 1 40040 51 40290 50 40540 50 40593 1 40790 50 40843 1 41040 51 41092 5 41290 50 41540 53 41790 58 42040 67 42291 2 42296 67 42541 1 42548 66 42798 65 43041 1 43048 66 43291 1 43294 69 43544 1 43548 65 43798 65 44044 1 44048 67 44116 3 44307 59 44558 58 44807 59 45057 59 45308 59 45557 60 45807 61 46061 56 46323 39 46573 1 46575 37 46825 37 47075 37 47326 36 47577 33 47611 1 47845 2 47853 2
test_mask_480,15815 19 15835 29 15865 2 16059 1 16061 57 16309 56 16366 1 16562 56 16813 54 17060 1 17063 54 17309 3 17313 51 17559 2 17562 53 17799 71 18048 67 18117 3 18299 65 18367 3 18549 71 18791 79 19035 78 19286 77 19536 77 19783 80 20032 70 20103 2 20282 66 20532 66 20782 67 21032 66 21282 66 21532 58 21591 7 21782 66 22032 58 22096 2 22282 49 22532 49 22782 50 23032 50 23282 50 23532 50 23782 50 24027 2 24031 43 24077 4 24276 48 24532 42 24578 3 24782 42 24827 4 25025 3 25032 42 25078 3 25276 3 25282 42 25328 3 25527 3 25532 42 25576 5 25776 5 25782 42 25827 1 25829 1 26025 48 26277 46 26527 3 26531 42 26777 1 26782 34 26818 5 27027 1 27031 35 27068 5 27277 2 27280 35 27318 5 27527 3 27531 34 27568 4 27777 38 27819 3 28026 39 28277 38 28527 3 28531 34 28776 2 28782 33 29026 2 29030 35 29277 2 29281 34 29527 1 29532 33 29777 2 29780 35 30025 40 30278 1 30281 34 30526 2 30532 33 30777 1 30782 33 31027 1 31031 34 31277 1 31282 33 31527 1 31531 34 31777 2 31780 35 32025 40 32281 34 32531 34 32777 1 32781 34 33027 1 33031 34 33277 1 33281 34 33527 1 33531 34 33777 2 33780 35 34027 38 34278 1 34281 34 34527 1 34532 33 34777 1 34782 33 35032 33 35282 33 35527 1 35532 33 35777 2 35780 35 36027 38 36281 34 36532 33 36777 1 36782 33 37032 33 37282 33 37527 1 37532 33 37777 2 37781 34 38031 34 38282 33 38532 33 38782 33 39032 33 39282 34 39532 37 39780 39 40032 38 40282 40 40532 40 40782 41 41032 41 41282 41 41532 42 41783 42 42034 42 42085 2 42094 1 42284 43 42335 3 42343 4 42535 1 42538 39 42585 4 42593 4 42788 39 42836 3 42843 4 43039 38 43086 2 43093 4 43288 39 43343 4 43540 37 43592 6 43791 70 44049 64 44303 2 44306 57 44556 57 44806 57 45058 54 45308 55 45558 55 45808 55 46059 54 46330 2 46333 22 46361 1 46586 13 46603 2 46611 1 46833 1 46835 15 46852 3 46860 2 47083 18 47103 3 47111 1 47330 2 47334 17 47353 4 47361 2 47580 2 47585 16 47603 4 47836 1 47838 1 47854 1
test_mask_481,15334 1 15815 9 15825 2 15828 4 15833 3 15837 5 15843 3 15847 20 15868 1 16059 61 16309 61 16562 59 16813 57 17060 1 17063 57 17310 2 17313 58 17560 61 17800 1 17802 69 18049 72 18300 71 18549 72 18799 72 19041 5 19047 66 19118 2 19291 5 19297 66 19368 2 19541 73 19617 4 19790 73 20032 5 20040 65 20282 67 20350 1 20532 66 20782 68 21032 68 21282 66 21532 66 21782 68 22032 58 22093 1 22095 3 22282 47 22330 1 22531 44 22576 2 22781 43 23031 43 23282 41 23532 41 23782 42 24032 41 24278 1 24281 42 24532 41 24782 41 25032 34 25068 5 25282 34 25318 5 25532 34 25568 5 25781 35 25817 6 26027 2 26030 36 26069 4 26277 2 26281 35 26319 1 26321 2 26531 34 26781 34 27031 34 27282 33 27532 34 27777 1 27781 35 28027 39 28068 1 28278 38 28318 1 28527 1 28531 36 28568 1 28777 1 28782 34 28818 2 29027 1 29032 38 29277 1 29282 39 29527 1 29532 39 29777 1 29782 41 30026 2 30030 43 30281 42 30526 1 30532 42 30586 1 30782 45 30828 1 30836 1 31032 49 31086 1 31282 49 31335 4 31532 50 31585 4 31782 49 31836 3 32026 2 32032 51 32085 4 32282 66 32350 5 32360 1 32526 1 32532 74 32608 4 32782 80 33026 2 33032 79 33282 53 33336 26 33532 6 33539 52 33593 19 33782 51 33849 14 34032 6 34039 43 34099 18 34282 4 34290 42 34348 24 34373 5 34532 4 34540 43 34598 30 34782 4 34791 41 34848 30 35032 3 35041 41 35098 25 35124 3 35282 3 35291 40 35348 30 35532 5 35540 41 35599 28 35782 5 35790 39 35853 25 36032 7 36040 37 36112 17 36282 45 36362 25 36388 4 36532 6 36540 36 36613 29 36782 4 36790 34 36864 23 37032 4 37040 34 37114 23 37282 6 37290 35 37365 23 37532 43 37615 24 37782 44 37866 28 38038 41 38116 37 38155 4 38290 39 38366 43 38540 40 38616 43 38790 41 38866 43 39040 41 39118 41 39290 41 39368 41 39540 41 39623 36 39789 43 39874 35 40040 49 40124 35 40290 50 40373 37 40540 51 40592 1 40624 11 40636 24 40790 53 40874 36 41040 54 41124 12 41139 22 41290 53 41374 9 41384 2 41389 6 41396 15 41540 51 41624 4 41646 15 41790 51 41875 3 41898 13 42040 57 42124 4 42147 14 42291 4 42298 49 42368 1 42374 5 42390 22 42541 1 42548 50 42618 1 42624 4 42640 21 42798 50 42876 2 42890 20 43048 50 43125 3 43140 20 43164 1 43290 2 43297 50 43375 3 43390 20 43549 49 43600 1 43624 4 43634 1 43638 23 43662 3 43799 57 43859 3 43866 4 43873 44 44049 118 44311 106 44558 2 44562 106 44807 3 44811 106 45057 5 45063 66 45130 5 45138 29 45309 70 45380 5 45389 28 45560 69 45630 6 45640 27 45813 66 45882 4 45889 5 45896 22 46065 62 46132 1 46139 4 46146 22 46326 1 46328 43 46398 6 46405 10 46580 10 46593 5 46601 5 46609 5 46615 6 46649 3 46655 10 46829 3 46833 1 46835 4 46844 4 46850 6 46858 13 46900 2 46905 11 47080 2 47087 2 47095 3 47099 8 47108 12 47155 1 47158 2 47329 3 47337 2 47344 5 47351 5 47358 7 47366 4 47405 4 47580 2 47588 2 47594 4 47601 14 47616 5 47655 5 47861 2
test_mask_482,15334 1 15814 10 15826 6 15833 3 15837 5 15843 3 15847 20 15868 1 16058 63 16308 63 16559 62 16809 61 17059 61 17309 62 17559 62 17800 71 18049 72 18299 72 18549 71 18799 71 19041 1 19048 66 19118 2 19298 66 19368 1 19541 1 19548 66 19615 1 19617 4 19790 74 20040 66 20290 58 20350 2 20354 1 20540 58 20791 59 21041 62 21291 58 21352 1 21540 58 21601 4 21790 60 21851 3 22040 54 22095 3 22290 35 22540 34 22791 5 22798 26 23041 1 23048 26 23291 1 23298 25 23541 1 23548 25 23790 33 24040 33 24290 33 24540 33 24790 33 25040 33 25290 33 25540 33 25788 1 25790 33 26034 39 26286 37 26537 36 26788 34 27038 34 27287 35 27537 35 27784 38 28033 39 28283 36 28321 1 28533 38 28782 40 29032 40 29282 40 29532 36 29570 1 29782 35 30032 34 30282 34 30532 33 30782 33 31032 33 31282 33 31532 33 31777 1 31782 33 32027 1 32032 33 32282 33 32527 1 32532 33 32777 1 32782 33 33027 1 33032 33 33277 1 33282 33 33527 1 33532 33 33777 1 33782 33 34027 2 34030 35 34282 33 34532 33 34782 33 35032 33 35282 33 35527 1 35532 33 35777 1 35782 33 36031 34 36282 33 36532 33 36777 1 36782 33 37032 33 37282 33 37532 33 37777 1 37782 33 38032 33 38282 33 38532 33 38782 33 39032 33 39282 33 39532 33 39782 33 40032 33 40071 2 40282 34 40321 1 40532 34 40571 2 40782 34 40821 2 41032 34 41067 6 41282 41 41532 43 41782 43 42034 43 42285 42 42330 1 42538 39 42578 1 42580 1 42788 39 42837 1 43039 38 43078 1 43288 39 43328 1 43541 40 43588 1 43591 6 43793 3 43797 56 44049 64 44307 56 44556 57 44804 1 44806 56 45054 1 45057 53 45307 54 45557 56 45807 55 46059 53 46323 32 46573 25 46602 3 46824 24 46853 2 47075 24 47103 2 47325 23 47353 2 47573 1 47576 9 47586 12 47603 3 47830 1
